Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
274,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2237,2756,2419,156.94,04 Jan 2026
275,Vellore,vellore_market,Onion,Local,FAQ,2166,2772,2416,191.24,04 Jan 2026
276,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2393,2838,2624,127.83,04 Jan 2026
277,Vellore,vellore_arakkonam,Onion,Local,FAQ,2191,2875,2508,99.87,04 Jul 2025
278,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1843,2246,2027,113.33,04 Jul 2025
279,Vellore,vellore_market,Onion,Local,FAQ,1937,2404,2204,119.69,04 Jul 2025
280,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2229,2877,2510,61.47,04 Jul 2025
281,Vellore,vellore_arakkonam,Onion,Local,FAQ,1653,2094,1886,126.2,04 Jul 2026
282,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1567,2024,1800,142.85,04 Jul 2026
283,Vellore,vellore_market,Onion,Local,FAQ,1840,2292,2069,115.78,04 Jul 2026
284,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2011,2553,2325,60.09,04 Jul 2026
285,Vellore,vellore_arakkonam,Onion,Local,FAQ,2031,2479,2301,167.72,04 Jun 2025
286,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2294,2772,2467,93.79,04 Jun 2025
287,Vellore,vellore_market,Onion,Local,FAQ,1951,2296,2145,137.82,04 Jun 2025
288,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2116,2648,2310,103.63,04 Jun 2025
289,Vellore,vellore_arakkonam,Onion,Local,FAQ,2105,2625,2439,147.19,04 Jun 2026
290,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2126,2517,2301,114.77,04 Jun 2026
291,Vellore,vellore_market,Onion,Local,FAQ,2447,3041,2835,76.79,04 Jun 2026
292,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1999,2510,2214,108.63,04 Jun 2026
293,Vellore,vellore_arakkonam,Onion,Local,FAQ,2465,2968,2764,176.24,04 Mar 2025
294,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2490,3295,2892,151.89,04 Mar 2025
295,Vellore,vellore_market,Onion,Local,FAQ,2429,2911,2632,185.16,04 Mar 2025
296,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2273,2944,2602,176.18,04 Mar 2025
297,Vellore,vellore_arakkonam,Onion,Local,FAQ,2084,2537,2307,258.41,04 Mar 2026
298,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2229,2799,2534,203.28,04 Mar 2026
299,Vellore,vellore_market,Onion,Local,FAQ,1816,2160,1975,438.22,04 Mar 2026
300,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2185,2696,2438,188.71,04 Mar 2026
301,Vellore,vellore_arakkonam,Onion,Local,FAQ,2275,2784,2532,141.4,04 May 2025
302,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2351,2819,2565,112.65,04 May 2025
303,Vellore,vellore_market,Onion,Local,FAQ,2084,2600,2401,168.93,04 May 2025
304,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1849,2213,2006,199.32,04 May 2025
305,Vellore,vellore_arakkonam,Onion,Local,FAQ,2441,2991,2784,131.53,04 May 2026
306,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2148,2564,2324,154.96,04 May 2026
307,Vellore,vellore_market,Onion,Local,FAQ,2355,3004,2642,146.04,04 May 2026
308,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2314,2769,2551,94.76,04 May 2026
309,Vellore,vellore_arakkonam,Onion,Local,FAQ,1806,2334,2050,166.79,04 Nov 2025
310,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2114,2554,2325,112.14,04 Nov 2025
311,Vellore,vellore_market,Onion,Local,FAQ,1946,2442,2133,121.06,04 Nov 2025
312,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1750,2319,2029,116.02,04 Nov 2025
313,Vellore,vellore_arakkonam,Onion,Local,FAQ,1631,2011,1798,174.12,04 Oct 2025
314,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1706,2048,1894,126.03,04 Oct 2025
315,Vellore,vellore_market,Onion,Local,FAQ,1328,1732,1537,190.64,04 Oct 2025
316,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1744,2100,1913,93.41,04 Oct 2025
317,Vellore,vellore_arakkonam,Onion,Local,FAQ,1705,2147,1958,95.64,04 Sep 2025
318,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1581,1901,1743,87.58,04 Sep 2025
319,Vellore,vellore_market,Onion,Local,FAQ,1454,1796,1587,139.0,04 Sep 2025
320,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1857,2302,2018,66.11,04 Sep 2025
321,Vellore,vellore_arakkonam,Onion,Local,FAQ,2394,2813,2608,206.19,05 Apr 2025
322,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2805,3419,3099,116.39,05 Apr 2025
323,Vellore,vellore_market,Onion,Local,FAQ,2486,3243,2847,123.81,05 Apr 2025
324,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2460,2949,2717,115.61,05 Apr 2025
325,Vellore,vellore_arakkonam,Onion,Local,FAQ,2202,2894,2526,211.44,05 Apr 2026
326,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2842,3457,3166,105.02,05 Apr 2026
327,Vellore,vellore_market,Onion,Local,FAQ,2168,2550,2333,190.45,05 Apr 2026
328,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2165,2807,2505,138.28,05 Apr 2026
329,Vellore,vellore_arakkonam,Onion,Local,FAQ,1578,2067,1799,154.73,05 Aug 2025
330,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1752,2063,1921,98.17,05 Aug 2025
331,Vellore,vellore_market,Onion,Local,FAQ,1599,2052,1828,113.58,05 Aug 2025
332,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1433,1757,1545,116.83,05 Aug 2025
333,Vellore,vellore_arakkonam,Onion,Local,FAQ,1616,1988,1783,126.19,05 Aug 2026
334,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1649,1933,1799,96.32,05 Aug 2026
335,Vellore,vellore_market,Onion,Local,FAQ,1591,2055,1811,124.65,05 Aug 2026
336,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1387,1788,1591,108.55,05 Aug 2026
337,Vellore,vellore_arakkonam,Onion,Local,FAQ,1701,2091,1849,298.46,05 Dec 2025
338,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2155,2628,2367,148.26,05 Dec 2025
339,Vellore,vellore_market,Onion,Local,FAQ,1891,2404,2103,216.54,05 Dec 2025
340,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1826,2245,1975,199.36,05 Dec 2025
341,Vellore,vellore_arakkonam,Onion,Local,FAQ,2279,2809,2472,237.55,05 Feb 2025
342,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2048,2514,2296,235.62,05 Feb 2025
343,Vellore,vellore_market,Onion,Local,FAQ,2684,3399,2960,182.4,05 Feb 2025
344,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2152,2703,2493,138.4,05 Feb 2025
345,Vellore,vellore_arakkonam,Onion,Local,FAQ,1960,2584,2264,274.47,05 Feb 2026
346,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2636,3219,2913,132.96,05 Feb 2026
347,Vellore,vellore_market,Onion,Local,FAQ,2218,2792,2575,189.14,05 Feb 2026
348,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2053,2514,2234,186.95,05 Feb 2026
349,Vellore,vellore_arakkonam,Onion,Local,FAQ,2625,3240,2962,142.85,05 Jan 2025
350,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2021,2557,2343,203.71,05 Jan 2025
351,Vellore,vellore_market,Onion,Local,FAQ,2052,2454,2226,241.21,05 Jan 2025
352,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2144,2859,2488,145.27,05 Jan 2025
353,Vellore,vellore_arakkonam,Onion,Local,FAQ,2711,3395,2977,149.65,05 Jan 2026
354,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1985,2565,2234,211.23,05 Jan 2026
355,Vellore,vellore_market,Onion,Local,FAQ,2381,2854,2597,148.39,05 Jan 2026
356,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2172,2592,2402,149.27,05 Jan 2026
357,Vellore,vellore_arakkonam,Onion,Local,FAQ,1862,2193,2027,163.75,05 Jul 2025
358,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1971,2455,2228,87.71,05 Jul 2025
359,Vellore,vellore_market,Onion,Local,FAQ,2066,2502,2310,98.55,05 Jul 2025
360,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1822,2359,2073,90.1,05 Jul 2025
361,Vellore,vellore_arakkonam,Onion,Local,FAQ,1630,2014,1783,144.01,05 Jul 2026
362,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1818,2244,2040,94.63,05 Jul 2026
363,Vellore,vellore_market,Onion,Local,FAQ,1627,1915,1771,147.0,05 Jul 2026
364,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1724,2148,1990,88.61,05 Jul 2026
365,Vellore,vellore_arakkonam,Onion,Local,FAQ,2297,2893,2547,131.9,05 Jun 2025
366,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2447,3043,2717,75.48,05 Jun 2025
367,Vellore,vellore_market,Onion,Local,FAQ,2024,2543,2249,122.02,05 Jun 2025
368,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2202,2859,2488,89.98,05 Jun 2025
369,Vellore,vellore_arakkonam,Onion,Local,FAQ,2216,2748,2478,136.88,05 Jun 2026
370,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2036,2527,2330,102.29,05 Jun 2026
371,Vellore,vellore_market,Onion,Local,FAQ,2121,2510,2325,128.81,05 Jun 2026
372,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2011,2365,2189,107.88,05 Jun 2026
373,Vellore,vellore_arakkonam,Onion,Local,FAQ,2405,2901,2644,177.57,05 Mar 2025
374,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2692,3331,2956,147.33,05 Mar 2025
375,Vellore,vellore_market,Onion,Local,FAQ,2112,2709,2404,205.61,05 Mar 2025
376,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2058,2692,2388,210.13,05 Mar 2025
377,Vellore,vellore_arakkonam,Onion,Local,FAQ,3294,4097,3597,89.9,05 Mar 2026
378,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2613,3178,2851,152.43,05 Mar 2026
379,Vellore,vellore_market,Onion,Local,FAQ,2291,2821,2517,256.57,05 Mar 2026
380,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2367,2766,2571,164.9,05 Mar 2026
381,Vellore,vellore_arakkonam,Onion,Local,FAQ,1984,2460,2265,171.06,05 May 2025
382,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2056,2483,2224,160.28,05 May 2025
383,Vellore,vellore_market,Onion,Local,FAQ,2755,3534,3190,78.68,05 May 2025
384,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1949,2328,2126,159.5,05 May 2025
385,Vellore,vellore_arakkonam,Onion,Local,FAQ,1815,2307,2032,283.25,05 May 2026
386,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2321,2814,2582,123.23,05 May 2026
387,Vellore,vellore_market,Onion,Local,FAQ,2117,2749,2408,165.98,05 May 2026
388,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2679,3292,3032,69.38,05 May 2026
389,Vellore,vellore_arakkonam,Onion,Local,FAQ,1885,2304,2046,171.11,05 Nov 2025
390,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1798,2340,2051,152.33,05 Nov 2025
391,Vellore,vellore_market,Onion,Local,FAQ,1648,2016,1778,177.58,05 Nov 2025
392,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2012,2401,2207,93.66,05 Nov 2025
393,Vellore,vellore_arakkonam,Onion,Local,FAQ,1522,1979,1738,192.48,05 Oct 2025
394,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1599,2047,1856,120.93,05 Oct 2025
395,Vellore,vellore_market,Onion,Local,FAQ,1498,1974,1726,140.89,05 Oct 2025
396,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1785,2203,2001,88.2,05 Oct 2025
397,Vellore,vellore_arakkonam,Onion,Local,FAQ,1502,1834,1640,129.83,05 Sep 2025
398,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1406,1835,1620,114.59,05 Sep 2025
399,Vellore,vellore_market,Onion,Local,FAQ,1255,1591,1427,172.5,05 Sep 2025
400,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1370,1660,1545,112.8,05 Sep 2025
401,Vellore,vellore_arakkonam,Onion,Local,FAQ,2568,3246,2888,164.73,06 Apr 2025
402,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2127,2809,2445,186.81,06 Apr 2025
403,Vellore,vellore_market,Onion,Local,FAQ,2253,2775,2577,151.65,06 Apr 2025
404,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2668,3321,3021,89.68,06 Apr 2025
405,Vellore,vellore_arakkonam,Onion,Local,FAQ,2252,2856,2585,190.07,06 Apr 2026
406,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2636,3271,2963,118.42,06 Apr 2026
407,Vellore,vellore_market,Onion,Local,FAQ,1827,2316,2107,239.76,06 Apr 2026
408,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2137,2704,2379,166.86,06 Apr 2026
409,Vellore,vellore_arakkonam,Onion,Local,FAQ,1749,2234,1985,129.82,06 Aug 2025
410,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1648,2092,1899,93.84,06 Aug 2025
411,Vellore,vellore_market,Onion,Local,FAQ,1712,2079,1924,90.37,06 Aug 2025
412,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1461,1826,1653,95.63,06 Aug 2025
413,Vellore,vellore_arakkonam,Onion,Local,FAQ,1736,2088,1925,118.75,06 Aug 2026
414,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1816,2250,2032,71.32,06 Aug 2026
415,Vellore,vellore_market,Onion,Local,FAQ,1633,2108,1849,123.96,06 Aug 2026
416,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1726,2061,1886,68.64,06 Aug 2026
417,Vellore,vellore_arakkonam,Onion,Local,FAQ,1968,2412,2204,201.42,06 Dec 2025
418,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2469,3064,2728,114.12,06 Dec 2025
419,Vellore,vellore_market,Onion,Local,FAQ,1791,2270,2005,250.95,06 Dec 2025
420,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2059,2495,2280,151.21,06 Dec 2025
421,Vellore,vellore_arakkonam,Onion,Local,FAQ,2578,3162,2938,166.14,06 Feb 2025
422,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2325,2820,2572,170.01,06 Feb 2025
423,Vellore,vellore_market,Onion,Local,FAQ,2548,3210,2932,169.14,06 Feb 2025
424,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2317,2911,2640,120.5,06 Feb 2025
425,Vellore,vellore_arakkonam,Onion,Local,FAQ,2183,2834,2493,231.68,06 Feb 2026
426,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2419,3018,2669,159.14,06 Feb 2026
427,Vellore,vellore_market,Onion,Local,FAQ,2143,2615,2438,212.22,06 Feb 2026
428,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2257,2729,2456,164.59,06 Feb 2026
429,Vellore,vellore_arakkonam,Onion,Local,FAQ,2503,3130,2790,184.67,06 Jan 2025
430,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2479,3028,2725,140.92,06 Jan 2025
431,Vellore,vellore_market,Onion,Local,FAQ,1745,2122,1942,334.41,06 Jan 2025
432,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2398,2960,2761,119.95,06 Jan 2025
433,Vellore,vellore_arakkonam,Onion,Local,FAQ,2329,2855,2530,230.02,06 Jan 2026
434,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2166,2645,2359,183.75,06 Jan 2026
435,Vellore,vellore_market,Onion,Local,FAQ,2195,2735,2385,191.84,06 Jan 2026
436,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2365,2912,2673,113.72,06 Jan 2026
437,Vellore,vellore_arakkonam,Onion,Local,FAQ,1834,2382,2077,132.99,06 Jul 2025
438,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2209,2900,2558,67.96,06 Jul 2025
439,Vellore,vellore_market,Onion,Local,FAQ,2180,2822,2482,81.29,06 Jul 2025
440,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2314,2878,2516,51.1,06 Jul 2025
441,Vellore,vellore_arakkonam,Onion,Local,FAQ,1939,2570,2245,85.97,06 Jul 2026
442,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1879,2424,2138,87.07,06 Jul 2026
443,Vellore,vellore_market,Onion,Local,FAQ,1947,2291,2126,106.54,06 Jul 2026
444,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2080,2596,2263,63.65,06 Jul 2026
445,Vellore,vellore_arakkonam,Onion,Local,FAQ,2326,2782,2579,125.66,06 Jun 2025
446,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1978,2464,2268,105.62,06 Jun 2025
447,Vellore,vellore_market,Onion,Local,FAQ,1917,2400,2091,137.32,06 Jun 2025
448,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2501,3173,2846,65.87,06 Jun 2025
449,Vellore,vellore_arakkonam,Onion,Local,FAQ,2282,3023,2650,123.75,06 Jun 2026
450,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1812,2315,2095,125.55,06 Jun 2026
451,Vellore,vellore_market,Onion,Local,FAQ,2031,2530,2214,141.52,06 Jun 2026
452,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2403,3010,2619,67.16,06 Jun 2026
453,Vellore,vellore_arakkonam,Onion,Local,FAQ,2391,2965,2757,146.72,06 Mar 2025
454,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2727,3423,3121,129.57,06 Mar 2025
455,Vellore,vellore_market,Onion,Local,FAQ,2472,3033,2787,175.76,06 Mar 2025
456,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1937,2421,2159,262.94,06 Mar 2025
457,Vellore,vellore_arakkonam,Onion,Local,FAQ,2611,3184,2891,164.52,06 Mar 2026
458,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2478,3029,2672,179.34,06 Mar 2026
459,Vellore,vellore_market,Onion,Local,FAQ,2574,3250,2972,157.22,06 Mar 2026
460,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2520,3127,2822,129.11,06 Mar 2026
461,Vellore,vellore_arakkonam,Onion,Local,FAQ,1940,2522,2197,178.4,06 May 2025
462,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2457,3085,2759,89.81,06 May 2025
463,Vellore,vellore_market,Onion,Local,FAQ,2166,2705,2415,146.23,06 May 2025
464,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2026,2579,2326,132.5,06 May 2025
465,Vellore,vellore_arakkonam,Onion,Local,FAQ,2668,3393,2983,122.47,06 May 2026
466,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1923,2460,2154,195.0,06 May 2026
467,Vellore,vellore_market,Onion,Local,FAQ,1859,2371,2139,221.88,06 May 2026
468,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2224,2721,2481,103.72,06 May 2026
469,Vellore,vellore_arakkonam,Onion,Local,FAQ,1676,2097,1881,206.35,06 Nov 2025
470,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1964,2540,2279,130.97,06 Nov 2025
471,Vellore,vellore_market,Onion,Local,FAQ,1694,2104,1940,155.55,06 Nov 2025
472,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1552,1949,1796,143.2,06 Nov 2025
473,Vellore,vellore_arakkonam,Onion,Local,FAQ,1828,2290,2065,145.36,06 Oct 2025
474,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1695,1997,1842,114.36,06 Oct 2025
475,Vellore,vellore_market,Onion,Local,FAQ,1319,1635,1527,214.16,06 Oct 2025
476,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1691,2111,1862,104.8,06 Oct 2025
477,Vellore,vellore_arakkonam,Onion,Local,FAQ,1493,1785,1623,148.23,06 Sep 2025
478,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1574,1869,1741,98.58,06 Sep 2025
479,Vellore,vellore_market,Onion,Local,FAQ,1678,2163,1917,98.28,06 Sep 2025
480,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1676,2141,1923,71.65,06 Sep 2025
481,Vellore,vellore_arakkonam,Onion,Local,FAQ,2636,3274,3011,170.8,07 Apr 2025
482,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2153,2699,2432,172.42,07 Apr 2025
483,Vellore,vellore_market,Onion,Local,FAQ,2245,2684,2425,181.06,07 Apr 2025
484,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2250,2805,2542,128.7,07 Apr 2025
485,Vellore,vellore_arakkonam,Onion,Local,FAQ,2371,2790,2592,195.85,07 Apr 2026
486,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2302,2896,2618,144.33,07 Apr 2026
487,Vellore,vellore_market,Onion,Local,FAQ,2395,2897,2685,143.57,07 Apr 2026
488,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2264,2771,2517,138.49,07 Apr 2026
489,Vellore,vellore_arakkonam,Onion,Local,FAQ,1821,2288,2015,106.54,07 Aug 2025
490,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1496,1873,1655,123.01,07 Aug 2025
491,Vellore,vellore_market,Onion,Local,FAQ,1515,1936,1730,117.58,07 Aug 2025
492,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1554,1969,1769,87.92,07 Aug 2025
493,Vellore,vellore_arakkonam,Onion,Local,FAQ,1581,2004,1822,133.04,07 Aug 2026
494,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1416,1711,1553,141.29,07 Aug 2026
495,Vellore,vellore_market,Onion,Local,FAQ,1750,2169,1920,122.83,07 Aug 2026
496,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1663,2025,1873,84.01,07 Aug 2026
497,Vellore,vellore_arakkonam,Onion,Local,FAQ,1975,2540,2217,210.14,07 Dec 2025
498,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2117,2545,2363,171.9,07 Dec 2025
499,Vellore,vellore_market,Onion,Local,FAQ,2102,2489,2317,173.66,07 Dec 2025
500,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2489,2959,2756,94.57,07 Dec 2025
501,Vellore,vellore_arakkonam,Onion,Local,FAQ,2096,2738,2412,260.91,07 Feb 2025
502,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2215,2767,2529,181.97,07 Feb 2025
503,Vellore,vellore_market,Onion,Local,FAQ,2755,3391,3012,151.46,07 Feb 2025
504,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2320,2884,2541,125.99,07 Feb 2025
505,Vellore,vellore_arakkonam,Onion,Local,FAQ,2455,3078,2814,185.09,07 Feb 2026
506,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2381,2899,2636,163.55,07 Feb 2026
507,Vellore,vellore_market,Onion,Local,FAQ,2165,2687,2362,213.64,07 Feb 2026
508,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2189,2693,2448,160.47,07 Feb 2026
509,Vellore,vellore_arakkonam,Onion,Local,FAQ,2223,2694,2491,214.42,07 Jan 2025
510,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2595,3242,2873,113.99,07 Jan 2025
511,Vellore,vellore_market,Onion,Local,FAQ,2148,2717,2438,212.72,07 Jan 2025
512,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2154,2856,2495,155.17,07 Jan 2025
513,Vellore,vellore_arakkonam,Onion,Local,FAQ,2500,3015,2777,168.22,07 Jan 2026
514,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2315,2797,2564,153.33,07 Jan 2026
515,Vellore,vellore_market,Onion,Local,FAQ,2004,2524,2252,230.46,07 Jan 2026
516,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2146,2577,2373,150.3,07 Jan 2026
517,Vellore,vellore_arakkonam,Onion,Local,FAQ,1739,2029,1880,149.15,07 Jul 2025
518,Vellore,vellore_gudiyatham,Onion,Local,FAQ,1798,2196,2015,106.8,07 Jul 2025
519,Vellore,vellore_market,Onion,Local,FAQ,1711,2132,1965,124.31,07 Jul 2025
520,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1833,2286,1995,80.5,07 Jul 2025
521,Vellore,vellore_arakkonam,Onion,Local,FAQ,1606,1972,1813,147.67,07 Jul 2026
522,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2010,2494,2212,77.01,07 Jul 2026
523,Vellore,vellore_market,Onion,Local,FAQ,1727,2181,1915,117.38,07 Jul 2026
524,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1456,1816,1625,123.9,07 Jul 2026
525,Vellore,vellore_arakkonam,Onion,Local,FAQ,1992,2381,2146,172.22,07 Jun 2025
526,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2222,2736,2506,73.9,07 Jun 2025
527,Vellore,vellore_market,Onion,Local,FAQ,2169,2749,2397,89.35,07 Jun 2025
528,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2066,2478,2285,110.17,07 Jun 2025
529,Vellore,vellore_arakkonam,Onion,Local,FAQ,2563,3206,2871,104.71,07 Jun 2026
530,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2052,2563,2354,102.73,07 Jun 2026
531,Vellore,vellore_market,Onion,Local,FAQ,2371,2887,2555,93.99,07 Jun 2026
532,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,1927,2311,2103,97.8,07 Jun 2026
533,Vellore,vellore_arakkonam,Onion,Local,FAQ,1901,2368,2140,273.48,07 Mar 2025
534,Vellore,vellore_gudiyatham,Onion,Local,FAQ,3098,3813,3532,96.32,07 Mar 2025
535,Vellore,vellore_market,Onion,Local,FAQ,2232,2724,2455,234.9,07 Mar 2025
536,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2756,3470,3018,114.96,07 Mar 2025
537,Vellore,vellore_arakkonam,Onion,Local,FAQ,2160,2749,2493,243.76,07 Mar 2026
538,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2699,3296,2965,130.05,07 Mar 2026
539,Vellore,vellore_market,Onion,Local,FAQ,2090,2678,2357,257.94,07 Mar 2026
540,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2063,2615,2292,184.03,07 Mar 2026
541,Vellore,vellore_arakkonam,Onion,Local,FAQ,2259,2746,2473,132.69,07 May 2025
542,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2394,3021,2664,96.41,07 May 2025
543,Vellore,vellore_market,Onion,Local,FAQ,2104,2470,2306,167.37,07 May 2025
544,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2160,2798,2479,129.74,07 May 2025
545,Vellore,vellore_arakkonam,Onion,Local,FAQ,2450,2923,2708,133.4,07 May 2026
546,Vellore,vellore_gudiyatham,Onion,Local,FAQ,2238,2652,2412,132.35,07 May 2026
547,Vellore,vellore_market,Onion,Local,FAQ,2525,3152,2912,119.76,07 May 2026
548,Vellore,vellore_vaniyambadi,Onion,Local,FAQ,2096,2643,2366,116.5,07 May 2026
