Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
269,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1543,1953,1768,185.86,04 Jan 2025
270,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1937,2415,2147,121.01,04 Jan 2025
271,Vellore,vellore_market,Tomato,Local,FAQ,2014,2544,2245,96.79,04 Jan 2025
272,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1863,2346,2056,151.04,04 Jan 2025
273,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2171,2610,2389,128.17,04 Jan 2026
274,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2059,2516,2310,107.07,04 Jan 2026
275,Vellore,vellore_market,Tomato,Local,FAQ,2091,2768,2422,87.63,04 Jan 2026
276,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1543,1894,1726,179.48,04 Jan 2026
277,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1150,1399,1254,130.06,04 Jul 2025
278,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1648,2028,1795,68.65,04 Jul 2025
279,Vellore,vellore_market,Tomato,Local,FAQ,1600,2002,1768,54.81,04 Jul 2025
280,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1397,1758,1543,94.43,04 Jul 2025
281,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1450,1766,1593,85.0,04 Jul 2026
282,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1160,1512,1324,131.67,04 Jul 2026
283,Vellore,vellore_market,Tomato,Local,FAQ,1203,1515,1358,85.94,04 Jul 2026
284,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1918,2376,2168,95.7,04 Jul 2026
285,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1853,2282,2049,75.19,04 Jun 2025
286,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1836,2189,2009,77.31,04 Jun 2025
287,Vellore,vellore_market,Tomato,Local,FAQ,2036,2512,2284,55.62,04 Jun 2025
288,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1293,1648,1466,118.14,04 Jun 2025
289,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1575,1873,1719,98.62,04 Jun 2026
290,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1557,1934,1700,116.85,04 Jun 2026
291,Vellore,vellore_market,Tomato,Local,FAQ,1350,1731,1539,103.92,04 Jun 2026
292,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1812,2222,2012,107.95,04 Jun 2026
293,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2280,2914,2599,118.0,04 Mar 2025
294,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2149,2589,2343,148.89,04 Mar 2025
295,Vellore,vellore_market,Tomato,Local,FAQ,2681,3321,2897,69.69,04 Mar 2025
296,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2291,2843,2476,147.68,04 Mar 2025
297,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1903,2391,2184,155.1,04 Mar 2026
298,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2189,2549,2367,167.16,04 Mar 2026
299,Vellore,vellore_market,Tomato,Local,FAQ,2206,2573,2390,115.47,04 Mar 2026
300,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1647,2025,1819,223.88,04 Mar 2026
301,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2318,2830,2558,77.87,04 May 2025
302,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1788,2182,1927,116.76,04 May 2025
303,Vellore,vellore_market,Tomato,Local,FAQ,1760,2127,1922,113.35,04 May 2025
304,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1992,2626,2316,96.76,04 May 2025
305,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1764,2207,2021,127.01,04 May 2026
306,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1851,2389,2094,103.96,04 May 2026
307,Vellore,vellore_market,Tomato,Local,FAQ,2012,2502,2230,83.97,04 May 2026
308,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1644,1981,1815,152.65,04 May 2026
309,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1417,1721,1545,117.79,04 Nov 2025
310,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1300,1581,1440,118.05,04 Nov 2025
311,Vellore,vellore_market,Tomato,Local,FAQ,1551,2011,1749,72.2,04 Nov 2025
312,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1586,2006,1806,84.16,04 Nov 2025
313,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1251,1555,1364,101.13,04 Oct 2025
314,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1088,1357,1247,112.4,04 Oct 2025
315,Vellore,vellore_market,Tomato,Local,FAQ,1170,1526,1337,85.3,04 Oct 2025
316,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1091,1347,1237,118.5,04 Oct 2025
317,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1098,1379,1276,84.99,04 Sep 2025
318,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1020,1280,1143,95.27,04 Sep 2025
319,Vellore,vellore_market,Tomato,Local,FAQ,1337,1585,1452,61.96,04 Sep 2025
320,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1265,1538,1384,70.13,04 Sep 2025
321,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2538,3206,2804,107.62,05 Apr 2025
322,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2048,2602,2290,139.96,05 Apr 2025
323,Vellore,vellore_market,Tomato,Local,FAQ,1952,2464,2251,127.54,05 Apr 2025
324,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2495,3121,2875,101.03,05 Apr 2025
325,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1769,2196,1951,165.44,05 Apr 2026
326,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2076,2487,2267,123.17,05 Apr 2026
327,Vellore,vellore_market,Tomato,Local,FAQ,1533,1918,1698,159.15,05 Apr 2026
328,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2334,3024,2696,99.05,05 Apr 2026
329,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1255,1638,1426,89.09,05 Aug 2025
330,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1302,1599,1448,65.74,05 Aug 2025
331,Vellore,vellore_market,Tomato,Local,FAQ,1142,1490,1302,72.08,05 Aug 2025
332,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1530,2014,1762,60.48,05 Aug 2025
333,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1248,1577,1430,69.45,05 Aug 2026
334,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1076,1370,1211,96.05,05 Aug 2026
335,Vellore,vellore_market,Tomato,Local,FAQ,1068,1331,1217,82.62,05 Aug 2026
336,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1721,2077,1898,82.12,05 Aug 2026
337,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2038,2458,2215,88.28,05 Dec 2025
338,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1452,1822,1641,133.01,05 Dec 2025
339,Vellore,vellore_market,Tomato,Local,FAQ,1334,1720,1502,154.9,05 Dec 2025
340,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1543,1902,1702,153.39,05 Dec 2025
341,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1848,2304,2107,147.77,05 Feb 2025
342,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2207,2625,2377,133.04,05 Feb 2025
343,Vellore,vellore_market,Tomato,Local,FAQ,1909,2328,2174,129.99,05 Feb 2025
344,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2149,2646,2333,129.96,05 Feb 2025
345,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1844,2230,2021,177.45,05 Feb 2026
346,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2659,3327,2910,89.62,05 Feb 2026
347,Vellore,vellore_market,Tomato,Local,FAQ,2451,2965,2674,98.01,05 Feb 2026
348,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1802,2251,1971,194.75,05 Feb 2026
349,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1835,2142,1985,152.29,05 Jan 2025
350,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1444,1868,1676,194.33,05 Jan 2025
351,Vellore,vellore_market,Tomato,Local,FAQ,2048,2484,2303,105.22,05 Jan 2025
352,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1556,1916,1777,208.5,05 Jan 2025
353,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2036,2603,2310,137.57,05 Jan 2026
354,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1284,1596,1451,246.49,05 Jan 2026
355,Vellore,vellore_market,Tomato,Local,FAQ,1916,2241,2081,116.94,05 Jan 2026
356,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1719,2115,1949,133.67,05 Jan 2026
357,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1751,2117,1920,59.75,05 Jul 2025
358,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1575,1969,1825,72.02,05 Jul 2025
359,Vellore,vellore_market,Tomato,Local,FAQ,1504,1896,1694,57.27,05 Jul 2025
360,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1579,1870,1736,74.91,05 Jul 2025
361,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1540,1872,1724,71.72,05 Jul 2026
362,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1981,2564,2230,53.5,05 Jul 2026
363,Vellore,vellore_market,Tomato,Local,FAQ,1292,1532,1409,80.06,05 Jul 2026
364,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1926,2445,2160,79.42,05 Jul 2026
365,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1211,1500,1338,155.86,05 Jun 2025
366,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1495,1849,1685,110.77,05 Jun 2025
367,Vellore,vellore_market,Tomato,Local,FAQ,1557,2010,1777,83.02,05 Jun 2025
368,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1485,1953,1723,92.6,05 Jun 2025
369,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1507,1871,1666,103.12,05 Jun 2026
370,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1788,2213,2063,80.08,05 Jun 2026
371,Vellore,vellore_market,Tomato,Local,FAQ,1504,1843,1714,74.97,05 Jun 2026
372,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1830,2247,2074,104.53,05 Jun 2026
373,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1986,2478,2180,162.94,05 Mar 2025
374,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2331,3011,2631,132.33,05 Mar 2025
375,Vellore,vellore_market,Tomato,Local,FAQ,1800,2179,1998,141.86,05 Mar 2025
376,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1989,2564,2253,170.49,05 Mar 2025
377,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2008,2605,2291,141.48,05 Mar 2026
378,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2446,2889,2630,128.43,05 Mar 2026
379,Vellore,vellore_market,Tomato,Local,FAQ,2036,2552,2222,132.31,05 Mar 2026
380,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1748,2123,1895,205.15,05 Mar 2026
381,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1806,2221,1951,131.05,05 May 2025
382,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2057,2541,2287,90.42,05 May 2025
383,Vellore,vellore_market,Tomato,Local,FAQ,2440,3021,2731,60.25,05 May 2025
384,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1475,1826,1678,175.17,05 May 2025
385,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1631,2042,1848,146.16,05 May 2026
386,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2195,2711,2497,80.84,05 May 2026
387,Vellore,vellore_market,Tomato,Local,FAQ,2006,2518,2232,84.23,05 May 2026
388,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1739,2183,1981,130.24,05 May 2026
389,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1190,1519,1339,150.33,05 Nov 2025
390,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1328,1629,1436,119.95,05 Nov 2025
391,Vellore,vellore_market,Tomato,Local,FAQ,1844,2391,2106,59.34,05 Nov 2025
392,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1477,1861,1660,98.66,05 Nov 2025
393,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1301,1559,1421,91.52,05 Oct 2025
394,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1295,1622,1476,85.4,05 Oct 2025
395,Vellore,vellore_market,Tomato,Local,FAQ,1425,1789,1623,70.23,05 Oct 2025
396,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1175,1513,1359,96.08,05 Oct 2025
397,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1099,1349,1240,86.74,05 Sep 2025
398,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1097,1391,1263,82.18,05 Sep 2025
399,Vellore,vellore_market,Tomato,Local,FAQ,1109,1351,1251,79.49,05 Sep 2025
400,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,959,1219,1096,107.55,05 Sep 2025
401,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2296,2857,2644,101.68,06 Apr 2025
402,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1731,2271,1985,161.27,06 Apr 2025
403,Vellore,vellore_market,Tomato,Local,FAQ,2104,2520,2286,120.25,06 Apr 2025
404,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1904,2334,2095,157.97,06 Apr 2025
405,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1919,2248,2093,149.43,06 Apr 2026
406,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2042,2445,2202,125.69,06 Apr 2026
407,Vellore,vellore_market,Tomato,Local,FAQ,2181,2750,2468,77.59,06 Apr 2026
408,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2035,2594,2340,150.05,06 Apr 2026
409,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1411,1815,1584,71.21,06 Aug 2025
410,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1215,1536,1364,76.16,06 Aug 2025
411,Vellore,vellore_market,Tomato,Local,FAQ,1429,1845,1655,47.42,06 Aug 2025
412,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1561,1910,1732,57.5,06 Aug 2025
413,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1115,1390,1234,96.79,06 Aug 2026
414,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1183,1503,1335,77.76,06 Aug 2026
415,Vellore,vellore_market,Tomato,Local,FAQ,1305,1614,1432,58.75,06 Aug 2026
416,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1629,2032,1874,66.75,06 Aug 2026
417,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1956,2287,2108,109.69,06 Dec 2025
418,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1528,1879,1733,143.67,06 Dec 2025
419,Vellore,vellore_market,Tomato,Local,FAQ,1902,2382,2136,85.42,06 Dec 2025
420,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1476,1851,1710,164.11,06 Dec 2025
421,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1909,2488,2218,131.32,06 Feb 2025
422,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2154,2691,2421,128.25,06 Feb 2025
423,Vellore,vellore_market,Tomato,Local,FAQ,2099,2747,2393,117.38,06 Feb 2025
424,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2013,2438,2175,148.31,06 Feb 2025
425,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1523,2026,1770,229.95,06 Feb 2026
426,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2354,2932,2632,107.91,06 Feb 2026
427,Vellore,vellore_market,Tomato,Local,FAQ,2103,2753,2415,126.13,06 Feb 2026
428,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2200,2826,2556,125.07,06 Feb 2026
429,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1851,2289,1996,160.28,06 Jan 2025
430,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2123,2587,2315,105.28,06 Jan 2025
431,Vellore,vellore_market,Tomato,Local,FAQ,1888,2361,2172,114.24,06 Jan 2025
432,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2280,2657,2477,112.59,06 Jan 2025
433,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2249,2939,2606,119.5,06 Jan 2026
434,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1768,2097,1905,155.06,06 Jan 2026
435,Vellore,vellore_market,Tomato,Local,FAQ,1857,2265,2046,124.03,06 Jan 2026
436,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1564,2069,1805,146.37,06 Jan 2026
437,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1703,2045,1874,62.08,06 Jul 2025
438,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1372,1724,1585,99.1,06 Jul 2025
439,Vellore,vellore_market,Tomato,Local,FAQ,1738,2184,1993,43.09,06 Jul 2025
440,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1473,1802,1602,88.29,06 Jul 2025
441,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1264,1608,1458,100.12,06 Jul 2026
442,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1823,2270,2044,59.46,06 Jul 2026
443,Vellore,vellore_market,Tomato,Local,FAQ,1340,1591,1466,72.0,06 Jul 2026
444,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1902,2352,2159,113.83,06 Jul 2026
445,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1672,2072,1900,87.45,06 Jun 2025
446,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1727,2196,1947,84.17,06 Jun 2025
447,Vellore,vellore_market,Tomato,Local,FAQ,1954,2313,2126,55.04,06 Jun 2025
448,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1544,1966,1748,90.74,06 Jun 2025
449,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1497,1941,1698,103.89,06 Jun 2026
450,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1696,2143,1869,94.32,06 Jun 2026
451,Vellore,vellore_market,Tomato,Local,FAQ,1649,1931,1778,73.68,06 Jun 2026
452,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1984,2433,2144,92.29,06 Jun 2026
453,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2515,3118,2907,96.08,06 Mar 2025
454,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2011,2527,2220,180.55,06 Mar 2025
455,Vellore,vellore_market,Tomato,Local,FAQ,1994,2384,2178,120.0,06 Mar 2025
456,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2185,2778,2439,150.37,06 Mar 2025
457,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1791,2219,1948,192.95,06 Mar 2026
458,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2417,2981,2674,128.8,06 Mar 2026
459,Vellore,vellore_market,Tomato,Local,FAQ,2046,2542,2275,121.72,06 Mar 2026
460,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1974,2514,2225,153.33,06 Mar 2026
461,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1459,1764,1624,185.28,06 May 2025
462,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1460,1725,1606,157.2,06 May 2025
463,Vellore,vellore_market,Tomato,Local,FAQ,1549,1855,1674,129.6,06 May 2025
464,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1832,2282,2017,121.15,06 May 2025
465,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1889,2289,2098,113.55,06 May 2026
466,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2148,2710,2439,85.3,06 May 2026
467,Vellore,vellore_market,Tomato,Local,FAQ,1830,2286,2093,94.63,06 May 2026
468,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1704,2107,1880,130.67,06 May 2026
469,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1145,1392,1251,179.0,06 Nov 2025
470,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1121,1367,1228,175.31,06 Nov 2025
471,Vellore,vellore_market,Tomato,Local,FAQ,1209,1580,1397,127.72,06 Nov 2025
472,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1391,1762,1596,113.83,06 Nov 2025
473,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1085,1407,1247,118.73,06 Oct 2025
474,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1256,1543,1382,87.75,06 Oct 2025
475,Vellore,vellore_market,Tomato,Local,FAQ,1349,1630,1521,74.68,06 Oct 2025
476,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1189,1488,1362,99.43,06 Oct 2025
477,Vellore,vellore_arakkonam,Tomato,Local,FAQ,992,1173,1090,109.49,06 Sep 2025
478,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1151,1337,1238,83.8,06 Sep 2025
479,Vellore,vellore_market,Tomato,Local,FAQ,1423,1765,1568,52.13,06 Sep 2025
480,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1012,1314,1170,101.63,06 Sep 2025
481,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1813,2184,2038,160.15,07 Apr 2025
482,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2076,2518,2273,119.94,07 Apr 2025
483,Vellore,vellore_market,Tomato,Local,FAQ,2355,2806,2613,90.99,07 Apr 2025
484,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1696,2044,1878,188.24,07 Apr 2025
485,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2074,2508,2248,125.18,07 Apr 2026
486,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1849,2288,2006,147.81,07 Apr 2026
487,Vellore,vellore_market,Tomato,Local,FAQ,1738,2285,1999,130.83,07 Apr 2026
488,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2227,2790,2508,132.19,07 Apr 2026
489,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1234,1520,1400,87.78,07 Aug 2025
490,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1241,1511,1410,72.98,07 Aug 2025
491,Vellore,vellore_market,Tomato,Local,FAQ,1304,1624,1419,56.28,07 Aug 2025
492,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1049,1332,1216,109.29,07 Aug 2025
493,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1206,1478,1326,79.44,07 Aug 2026
494,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,934,1133,1021,125.24,07 Aug 2026
495,Vellore,vellore_market,Tomato,Local,FAQ,1098,1369,1245,71.56,07 Aug 2026
496,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1717,2007,1872,116.87,07 Aug 2026
497,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1540,1909,1679,161.25,07 Dec 2025
498,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1671,2012,1860,128.6,07 Dec 2025
499,Vellore,vellore_market,Tomato,Local,FAQ,2043,2476,2302,76.62,07 Dec 2025
500,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1658,2089,1819,145.15,07 Dec 2025
501,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1558,1971,1731,237.43,07 Feb 2025
502,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2096,2515,2303,133.27,07 Feb 2025
503,Vellore,vellore_market,Tomato,Local,FAQ,2164,2639,2340,122.86,07 Feb 2025
504,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2186,2647,2378,125.16,07 Feb 2025
505,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1658,2055,1909,210.09,07 Feb 2026
506,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1764,2093,1912,192.54,07 Feb 2026
507,Vellore,vellore_market,Tomato,Local,FAQ,2564,3043,2800,92.27,07 Feb 2026
508,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1756,2172,1951,202.73,07 Feb 2026
509,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1879,2330,2144,147.18,07 Jan 2025
510,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2152,2739,2502,85.2,07 Jan 2025
511,Vellore,vellore_market,Tomato,Local,FAQ,1877,2194,2048,126.85,07 Jan 2025
512,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1981,2421,2175,144.14,07 Jan 2025
513,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1835,2234,2045,175.67,07 Jan 2026
514,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1692,2158,1886,181.04,07 Jan 2026
515,Vellore,vellore_market,Tomato,Local,FAQ,1854,2351,2092,125.44,07 Jan 2026
516,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1398,1707,1573,208.65,07 Jan 2026
517,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1157,1525,1327,100.55,07 Jul 2025
518,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1570,1892,1693,79.92,07 Jul 2025
519,Vellore,vellore_market,Tomato,Local,FAQ,1868,2307,2140,35.56,07 Jul 2025
520,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1360,1677,1525,93.5,07 Jul 2025
521,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1233,1589,1399,107.94,07 Jul 2026
522,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1380,1792,1570,86.92,07 Jul 2026
523,Vellore,vellore_market,Tomato,Local,FAQ,1275,1637,1481,69.56,07 Jul 2026
524,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1952,2336,2163,76.19,07 Jul 2026
525,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2122,2570,2321,68.52,07 Jun 2025
526,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1602,1924,1783,100.56,07 Jun 2025
527,Vellore,vellore_market,Tomato,Local,FAQ,1532,1946,1696,83.25,07 Jun 2025
528,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1491,1830,1631,105.82,07 Jun 2025
529,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1608,2030,1780,97.69,07 Jun 2026
530,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1728,2101,1925,81.39,07 Jun 2026
531,Vellore,vellore_market,Tomato,Local,FAQ,1747,2182,1964,61.01,07 Jun 2026
532,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2051,2443,2223,85.68,07 Jun 2026
533,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2484,2979,2734,106.8,07 Mar 2025
534,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1866,2284,2048,196.79,07 Mar 2025
535,Vellore,vellore_market,Tomato,Local,FAQ,1985,2479,2269,108.05,07 Mar 2025
536,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2198,2759,2499,144.92,07 Mar 2025
537,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2276,2855,2550,120.03,07 Mar 2026
