Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
26/06/2026,Mint(Pudina),360,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Mint(Pudina)
28/06/2026,Tapioca,100,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tapioca
30/06/2026,Tapioca,100,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tapioca
26/06/2026,Tapioca,100,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tapioca
18/06/2026,Tapioca,100,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tapioca
27/06/2026,Tapioca,100,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tapioca
16/06/2026,Ashgourd,83,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),1800,1800,1800.0,Tamil Nadu,Gouard
19/06/2026,Ashgourd,83,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Gouard
21/06/2026,Ashgourd,83,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Gouard
18/06/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Pusakesar
28/06/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Pusakesar
27/06/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Pusakesar
23/06/2026,Mango,20,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Other
24/06/2026,Mango,20,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Other
29/06/2026,Mango,20,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Other
18/06/2026,Pumpkin,84,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Pumpkin
23/06/2026,Pumpkin,84,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Pumpkin
29/06/2026,Tomato,78,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2000,1500,1750.0,Tamil Nadu,Deshi
28/06/2026,Raddish,161,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Raddish
16/06/2026,Ridgeguard(Tori),160,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Ridgeguard(Tori)
18/06/2026,Ridgeguard(Tori),160,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Ridgeguard(Tori)
29/06/2026,Ridgeguard(Tori),160,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Ridgeguard(Tori)
30/06/2026,Ridgeguard(Tori),160,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Ridgeguard(Tori)
26/06/2026,Ridgeguard(Tori),160,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Ridgeguard(Tori)
19/06/2026,Coconut,138,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Coconut
20/06/2026,Coconut,138,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Coconut
23/06/2026,Coconut,138,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Coconut
25/06/2026,Coconut,138,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Coconut
29/06/2026,Coconut,138,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Coconut
27/06/2026,Coconut,138,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Coconut
27/06/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
21/06/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
28/06/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
22/06/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
21/07/2026,Onion,23,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,3500,3750.0,Tamil Nadu,Bellary
01/07/2026,Groundnut,10,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Big (With Shell)
06/07/2026,Groundnut,10,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Big (With Shell)
16/07/2026,Groundnut,10,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Big (With Shell)
21/07/2026,Groundnut,10,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Big (With Shell)
28/07/2026,Groundnut,10,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Big (With Shell)
17/08/2026,Groundnut,10,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Big (With Shell)
02/07/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
10/08/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8600,8600,8600.0,Tamil Nadu,Beans (Whole)
10/07/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
23/07/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
28/07/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
01/08/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
03/08/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
04/08/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
06/08/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
18/08/2026,Onion Green,358,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Onion Green
16/07/2026,Amla(Nelli Kai),355,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),10000,10000,10000.0,Tamil Nadu,Amla
23/07/2026,Amla(Nelli Kai),355,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),10000,10000,10000.0,Tamil Nadu,Amla
30/07/2026,Amla(Nelli Kai),355,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),10000,10000,10000.0,Tamil Nadu,Amla
06/07/2026,Amla(Nelli Kai),355,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),10000,10000,10000.0,Tamil Nadu,Amla
13/07/2026,Custard Apple(Sharifa),352,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Custard Apple(Sharifa)
03/08/2026,Custard Apple(Sharifa),352,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Custard Apple(Sharifa)
13/07/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Beetroot
17/07/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,4600,4800.0,Tamil Nadu,Beetroot
22/07/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Beetroot
20/07/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,4600,4800.0,Tamil Nadu,Beetroot
24/07/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Beetroot
03/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Beetroot
04/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Beetroot
03/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
07/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
08/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
10/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7000,7000,7000.0,Tamil Nadu,Pusakesar
14/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
13/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7000,7000,7000.0,Tamil Nadu,Pusakesar
23/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
31/07/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Pusakesar
09/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Beetroot
12/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Beetroot
13/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Beetroot
18/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Beetroot
19/08/2026,Beetroot,157,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Beetroot
05/08/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7000,7000,7000.0,Tamil Nadu,Pusakesar
06/08/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
13/08/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
16/08/2026,Carrot,153,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Pusakesar
04/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
12/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
15/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
13/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
16/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
17/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Hosur Red
24/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
27/07/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Hosur Red
04/08/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Hosur Red
05/08/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Hosur Red
14/08/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Hosur Red
17/08/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Hosur Red
19/08/2026,Sweet Potato,152,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Hosur Red
23/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Colacasia
28/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Colacasia
05/08/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Colacasia
09/08/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Colacasia
12/08/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Colacasia
01/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Colacasia
06/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Colacasia
08/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Colacasia
12/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Colacasia
18/07/2026,Colacasia,318,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Colacasia
11/08/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Cucumbar
15/08/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Cucumbar
14/08/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Cucumbar
18/08/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
08/07/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
10/07/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
29/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Lemon
01/07/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
06/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Lemon
08/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Lemon
15/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
14/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
16/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
17/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
23/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Lemon
24/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Lemon
30/07/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Lemon
13/08/2026,Lemon,310,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),10000,9000,9500.0,Tamil Nadu,Lemon
04/07/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
06/07/2026,Cucumbar(Kheera),159,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Cucumbar
16/08/2026,Brinjal,35,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Other
06/07/2026,Brinjal,35,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5600,5000,5300.0,Tamil Nadu,Round
04/07/2026,Rose(Local),374,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),13000,13000,13000.0,Tamil Nadu,Rose (Local)
09/07/2026,Rose(Local),374,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),12000,12000,12000.0,Tamil Nadu,Rose (Local)
10/07/2026,Rose(Local),374,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),16000,16000,16000.0,Tamil Nadu,Rose (Local)
19/07/2026,Rose(Local),374,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),15000,15000,15000.0,Tamil Nadu,Rose (Local)
06/08/2026,Rose(Local),374,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),20000,20000,20000.0,Tamil Nadu,Rose (Local)
09/08/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Tender Coconut
10/08/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Tender Coconut
17/08/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3500,3500.0,Tamil Nadu,Tender Coconut
19/08/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3500,3000,3250.0,Tamil Nadu,Tender Coconut
10/07/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tender Coconut
14/07/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2500,2500,2500.0,Tamil Nadu,Tender Coconut
23/07/2026,Tender Coconut,200,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3000,3000,3000.0,Tamil Nadu,Tender Coconut
23/07/2026,Green Avare(W),165,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Green Avare (W)
03/08/2026,Green Avare(W),165,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Green Avare (W)
19/07/2026,Green Avare(W),165,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Green Avare (W)
09/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Drumstick
14/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Drumstick
13/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Drumstick
15/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Drumstick
25/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6000,6000,6000.0,Tamil Nadu,Drumstick
30/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Drumstick
23/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
28/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Chow Chow
05/08/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
12/08/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
27/07/2026,Indian Beans(Seam),299,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Indian Beans (Seam)
10/08/2026,Indian Beans(Seam),299,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Indian Beans (Seam)
13/08/2026,Indian Beans(Seam),299,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Indian Beans (Seam)
19/08/2026,Indian Beans(Seam),299,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Indian Beans (Seam)
09/08/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Drumstick
10/08/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Drumstick
13/08/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),3600,3600,3600.0,Tamil Nadu,Drumstick
17/08/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Drumstick
18/08/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Drumstick
19/08/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),2400,2400,2400.0,Tamil Nadu,Drumstick
04/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
08/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
09/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Chow Chow
12/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
14/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
17/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
01/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Drumstick
02/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Drumstick
03/07/2026,Drumstick,168,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4500,4500,4500.0,Tamil Nadu,Drumstick
20/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4600,4600,4600.0,Tamil Nadu,Chow Chow
21/07/2026,Chow Chow,167,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5000,5000,5000.0,Tamil Nadu,Chow Chow
04/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
07/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
09/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
15/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
20/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
29/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
28/07/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
03/08/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
05/08/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8000,8000,8000.0,Tamil Nadu,Red Banana
19/08/2026,Banana,19,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),9000,9000,9000.0,Tamil Nadu,Red Banana
07/07/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Beans (Whole)
09/07/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Beans (Whole)
12/07/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),6600,6600,6600.0,Tamil Nadu,Beans (Whole)
22/07/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),5600,5600,5600.0,Tamil Nadu,Beans (Whole)
29/07/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Beans (Whole)
03/08/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),7600,7600,7600.0,Tamil Nadu,Beans (Whole)
04/08/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),8600,8600,8600.0,Tamil Nadu,Beans (Whole)
06/08/2026,Beans,94,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),9600,9600,9600.0,Tamil Nadu,Beans (Whole)
30/07/2026,Mint(Pudina),360,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Mint(Pudina)
31/07/2026,Mint(Pudina),360,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Mint(Pudina)
12/08/2026,Mint(Pudina),360,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Mint(Pudina)
19/08/2026,Mint(Pudina),360,Vellore,Local,Gudiyatham(Uzhavar Sandhai ),4000,4000,4000.0,Tamil Nadu,Mint(Pudina)
